# METADATA:
# 000AA: Castels
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
000AA;2023-07-09 01:00:00;22.7;1015.1;88;20.6;0;;241;0;0
000AA;2023-07-09 01:30:00;22;1014.8;89;20.1;0;;241;;
000AA;2023-07-09 02:00:00;21.7;1014.8;91;20.1;0;;236;0;0
000AA;2023-07-09 02:30:00;21.6;1014.8;91;20;0;;236;;
000AA;2023-07-09 03:00:00;21.3;1014.5;92;19.9;0;;236;0;0
000AA;2023-07-09 03:30:00;20.8;1014.5;93;19.6;0;;236;;
000AA;2023-07-09 04:00:00;20.3;1014.8;94;19.3;0;;236;0;0
000AA;2023-07-09 04:30:00;20.5;1014.8;95;19.7;0;;236;;
000AA;2023-07-09 05:00:00;20.4;1015.2;96;19.8;0;;236;0;0
000AA;2023-07-09 05:30:00;20.9;1015.4;97;20.5;0;;235;;
000AA;2023-07-09 06:00:00;21.6;1015.7;96;20.9;0;;235;0;0
000AA;2023-07-09 06:30:00;22.7;1015.7;93;21.5;0;;235;;
000AA;2023-07-09 07:00:00;23.7;1016.2;87;21.4;1.6;;333;0;0
000AA;2023-07-09 07:30:00;24.6;1017;83;21.5;1.6;;318;;
000AA;2023-07-09 08:00:00;25.6;1016.5;72;20.2;1.6;;202;0;0
000AA;2023-07-09 08:30:00;26.7;1016.8;72;21.2;3.2;;290;;
000AA;2023-07-09 09:00:00;27.1;1017;68;20.7;1.6;;258;0;0
000AA;2023-07-09 09:30:00;28.1;1017.1;66;21.2;1.6;;279;;
000AA;2023-07-09 10:00:00;28.3;1017.1;70;22.3;1.6;;80;0;0
000AA;2023-07-09 10:30:00;28.9;1017.1;64;21.4;3.2;;105;;
000AA;2023-07-09 11:00:00;29.5;1017.2;63;21.7;3.2;;276;0;0
000AA;2023-07-09 11:30:00;29.6;1017.3;63;21.8;3.2;;119;;
000AA;2023-07-09 12:00:00;30.3;1017.1;67;23.5;3.2;;190;0;0
000AA;2023-07-09 12:30:00;30.4;1017.2;62;22.3;4.8;;259;;
000AA;2023-07-09 13:00:00;30.6;1017.2;64;23;3.2;;249;0;0
000AA;2023-07-09 13:30:00;30.9;1017.1;63;23.1;4.8;;302;;
000AA;2023-07-09 14:00:00;31.3;1017.2;62;23.2;4.8;;199;0;0
000AA;2023-07-09 14:30:00;31.4;1017.2;59;22.4;3.2;;219;;
000AA;2023-07-09 15:00:00;31.3;1017.1;61;22.9;3.2;;272;0;0
000AA;2023-07-09 15:30:00;31.1;1017.1;58;21.9;3.2;;270;;
000AA;2023-07-09 16:00:00;31.3;1017.2;56;21.5;3.2;;278;0;0
000AA;2023-07-09 16:30:00;31.2;1017.2;58;22;4.8;;281;;
000AA;2023-07-09 17:00:00;31.1;1017.4;57;21.6;3.2;;277;0;0
000AA;2023-07-09 17:30:00;31;1017.7;57;21.5;3.2;;276;;
000AA;2023-07-09 18:00:00;30.3;1018;57;20.9;3.2;;279;0;0
000AA;2023-07-09 18:30:00;29.5;1018.2;59;20.6;4.8;;309;;
000AA;2023-07-09 19:00:00;28.7;1018.4;61;20.4;3.2;;275;0;0
000AA;2023-07-09 19:30:00;27.1;1018.7;66;20.2;1.6;;317;;
000AA;2023-07-09 20:00:00;25.9;1019.1;69;19.8;4.8;;313;0;0
000AA;2023-07-09 20:30:00;25;1019.4;71;19.4;4.8;;291;;
000AA;2023-07-09 21:00:00;24.3;1019.7;71;18.7;4.8;;290;0;0
000AA;2023-07-09 21:30:00;23.6;1020;72;18.3;3.2;;323;;
000AA;2023-07-09 22:00:00;23.1;1020.2;72;17.8;3.2;;296;0;0
000AA;2023-07-09 22:30:00;22.6;1020.4;72;17.3;3.2;;322;;
000AA;2023-07-09 23:00:00;21.9;1020.8;74;17;0;;261;0;0
000AA;2023-07-09 23:30:00;20.7;1020.8;79;16.9;0;;261;;
000AA;2023-07-10 00:00:00;20.4;1020.9;80;16.9;0;;261;0;0
000AA;2023-07-10 00:30:00;19.9;1020.6;80;16.4;1.6;;261;;
000AA;2023-07-10 01:00:00;20.1;1020.7;79;16.4;1.6;;275;0;0
000AA;2023-07-10 01:30:00;20.1;1020.8;80;16.5;1.6;;263;;
000AA;2023-07-10 02:00:00;19.7;1020.8;81;16.4;0;;263;0;0
000AA;2023-07-10 02:30:00;19.7;1020.6;80;16.2;1.6;;286;;
000AA;2023-07-10 03:00:00;19.7;1020.3;79;16;3.2;;290;0;0
000AA;2023-07-10 03:30:00;19.4;1020.2;79;15.7;1.6;;311;;
000AA;2023-07-10 04:00:00;18.7;1020.3;83;15.7;0;;311;0;0
000AA;2023-07-10 04:30:00;18;1020.1;86;15.6;0;;311;;
000AA;2023-07-10 05:00:00;18;1020.2;86;15.6;0;;277;0;0
000AA;2023-07-10 05:30:00;18.2;1020;87;16;0;;242;;
000AA;2023-07-10 06:00:00;18.6;1020;88;16.5;0;;238;0;0
000AA;2023-07-10 06:30:00;19.5;1020.1;85;16.9;0;;238;;
000AA;2023-07-10 07:00:00;21.3;1020.1;79;17.5;1.6;;237;0;0
000AA;2023-07-10 07:30:00;22.3;1020.2;77;18.1;1.6;;237;;
000AA;2023-07-10 08:00:00;23.3;1020.1;77;19;1.6;;237;0;0
000AA;2023-07-10 08:30:00;24.7;1020.1;73;19.5;1.6;;240;;
000AA;2023-07-10 09:00:00;25.6;1019.9;72;20.2;1.6;;247;0;0
000AA;2023-07-10 09:30:00;27.1;1019.9;71;21.3;3.2;;297;;
000AA;2023-07-10 10:00:00;27.9;1019.7;67;21.2;3.2;;297;0;0
000AA;2023-07-10 10:30:00;28.7;1019.6;65;21.4;3.2;;306;;
000AA;2023-07-10 11:00:00;29.6;1019.4;58;20.5;3.2;;192;0;0
000AA;2023-07-10 11:30:00;29.8;1019;60;21.2;1.6;;302;;
000AA;2023-07-10 12:00:00;30.4;1018.7;56;20.6;3.2;;315;0;0
000AA;2023-07-10 12:30:00;30.9;1018.5;60;22.2;1.6;;83;;
000AA;2023-07-10 13:00:00;31.3;1018.2;57;21.8;3.2;;312;0;0
000AA;2023-07-10 13:30:00;31.7;1018;58;22.4;3.2;;247;;
000AA;2023-07-10 14:00:00;32.1;1017.6;53;21.3;1.6;;333;0;0
000AA;2023-07-10 14:30:00;32.3;1017.2;51;20.9;1.6;;272;;
000AA;2023-07-10 15:00:00;33.1;1016.9;48;20.6;1.6;;72;0;0
000AA;2023-07-10 15:30:00;33.2;1016.7;55;23;3.2;;238;;
000AA;2023-07-10 16:00:00;33.3;1016.4;50;21.4;3.2;;213;0;0
000AA;2023-07-10 16:30:00;33.4;1016.2;52;22.2;3.2;;281;;
000AA;2023-07-10 17:00:00;33.5;1016;50;21.7;3.2;;230;0;0
000AA;2023-07-10 17:30:00;33.6;1015.9;47;20.7;1.6;;218;;
000AA;2023-07-10 18:00:00;33.8;1015.8;49;21.6;1.6;;224;0;0
000AA;2023-07-10 18:30:00;33.8;1015.7;50;22;0;;224;;
000AA;2023-07-10 19:00:00;32.6;1015.9;55;22.3;0;;224;0;0
000AA;2023-07-10 19:30:00;29.2;1015.8;67;22.4;1.6;;223;;
000AA;2023-07-10 20:00:00;27;1015.9;72;21.5;0;;223;0;0
000AA;2023-07-10 20:30:00;26.8;1015.9;70;20.8;1.6;;341;;
000AA;2023-07-10 21:00:00;26;1016;74;21;0;;335;0;0
000AA;2023-07-10 21:30:00;25.2;1016.1;76;20.6;0;;335;;
000AA;2023-07-10 22:00:00;24.9;1015.9;77;20.6;0;;336;0;0
000AA;2023-07-10 22:30:00;24.4;1015.8;79;20.5;0;;336;;
000AA;2023-07-10 23:00:00;23.6;1015.7;82;20.3;0;;336;0;0
000AA;2023-07-10 23:30:00;23.3;1015.5;83;20.2;0;;340;;
000AA;2023-07-11 00:00:00;22.8;1015.3;84;20;0;;338;0;0
000AA;2023-07-11 00:30:00;22.3;1015;87;20.1;0;;338;;
000AA;2023-07-11 01:00:00;21.9;1014.7;88;19.9;0;;338;0;0
000AA;2023-07-11 01:30:00;21.8;1014.3;89;19.9;0;;338;;
000AA;2023-07-11 02:00:00;21.4;1014.1;90;19.7;0;;338;0;0
000AA;2023-07-11 02:30:00;21.2;1013.9;91;19.7;0;;338;;
000AA;2023-07-11 03:00:00;21;1013.5;92;19.6;0;;338;0;0
000AA;2023-07-11 03:30:00;20.9;1013.4;93;19.7;0;;338;;
000AA;2023-07-11 04:00:00;20.7;1013.1;93;19.5;0;;338;0;0
000AA;2023-07-11 04:30:00;20.5;1012.8;94;19.5;0;;338;;
000AA;2023-07-11 05:00:00;20.4;1012.9;94;19.4;0;;338;0;0
000AA;2023-07-11 05:30:00;20.7;1012.7;95;19.9;0;;338;;
000AA;2023-07-11 06:00:00;21;1012.7;94;20;0;;338;0;0
000AA;2023-07-11 06:30:00;21.8;1012.6;94;20.8;0;;338;;
000AA;2023-07-11 07:00:00;24.1;1012.4;87;21.8;0;;302;0;0
000AA;2023-07-11 07:30:00;26.3;1012.1;81;22.8;0;;301;;
000AA;2023-07-11 08:00:00;26.8;1012.3;81;23.2;1.6;;169;0;0
000AA;2023-07-11 08:30:00;27.8;1012;78;23.6;1.6;;199;;
000AA;2023-07-11 09:00:00;28.6;1011.7;73;23.3;3.2;;269;0;0
000AA;2023-07-11 09:30:00;29.6;1011.7;73;24.2;1.6;;233;;
000AA;2023-07-11 10:00:00;30.5;1011.4;69;24.2;1.6;;331;0;0
000AA;2023-07-11 10:30:00;30.9;1011.1;68;24.3;3.2;;229;;
000AA;2023-07-11 11:00:00;31.6;1010.9;68;24.9;3.2;;187;0;0
000AA;2023-07-11 11:30:00;32.2;1010.7;61;23.7;3.2;;167;;
000AA;2023-07-11 12:00:00;32.8;1010.5;63;24.8;3.2;;288;0;0
000AA;2023-07-11 12:30:00;33;1010.3;59;23.9;3.2;;156;;
000AA;2023-07-11 13:00:00;33.8;1010.2;61;25.2;3.2;;152;0;0
000AA;2023-07-11 13:30:00;33.2;1010.3;61;24.7;1.6;;212;;
000AA;2023-07-11 14:00:00;33.2;1010.1;60;24.4;1.6;;143;0;0
000AA;2023-07-11 14:30:00;33.1;1010.1;62;24.9;3.2;;288;;
000AA;2023-07-11 15:00:00;33.7;1010.1;58;24.3;3.2;;284;0;0
000AA;2023-07-11 15:30:00;33.2;1010.2;59;24.1;4.8;;234;;
000AA;2023-07-11 16:00:00;33.1;1010.2;61;24.5;3.2;;305;0;0
000AA;2023-07-11 16:30:00;32;1010;63;24.1;4.8;;269;;
000AA;2023-07-11 17:00:00;31.8;1009.9;64;24.1;3.2;;261;0;0
000AA;2023-07-11 17:30:00;30.8;1010.1;67;24;4.8;;300;;
000AA;2023-07-11 18:00:00;29.9;1010.5;67;23.1;4.8;;253;0;0
000AA;2023-07-11 18:30:00;29.3;1010.9;66;22.3;4.8;;259;;
000AA;2023-07-11 19:00:00;27.4;1011.6;66;20.5;6.4;;238;0;0
000AA;2023-07-11 19:30:00;25.9;1011.9;69;19.8;6.4;;274;;
000AA;2023-07-11 20:00:00;24.8;1012.6;73;19.7;4.8;;304;0;0
000AA;2023-07-11 20:30:00;24.1;1013.4;75;19.4;4.8;;313;;
000AA;2023-07-11 21:00:00;23.4;1014.1;75;18.8;4.8;;270;0;0
000AA;2023-07-11 21:30:00;22.8;1014.5;77;18.5;4.8;;262;;
000AA;2023-07-11 22:00:00;22.3;1015;77;18.1;3.2;;254;0;0
000AA;2023-07-11 22:30:00;21.8;1015;78;17.8;3.2;;263;;
000AA;2023-07-11 23:00:00;21.3;1014.9;80;17.7;3.2;;316;0;0
000AA;2023-07-11 23:30:00;21.2;1015.1;81;17.8;3.2;;307;;
000AA;2023-07-12 00:00:00;21.1;1014.9;82;17.9;1.6;;292;0;0
000AA;2023-07-12 00:30:00;21;1014.9;83;18;1.6;;294;;
000AA;2023-07-12 01:00:00;20.8;1014.9;83;17.8;1.6;;239;0;0
000AA;2023-07-12 05:30:00;18.7;1014.8;92;17.3;0;;297;;
000AA;2023-07-12 06:00:00;19.1;1015.3;92;17.7;0;;297;0;0
000AA;2023-07-12 06:30:00;19.5;1015.2;91;18;0;;275;;
000AA;2023-07-12 07:00:00;21;1015.2;85;18.4;1.6;;275;0;0
000AA;2023-07-12 07:30:00;21.9;1015.4;82;18.7;1.6;;245;;
000AA;2023-07-12 08:00:00;21.6;1015.7;81;18.2;1.6;;223;0;0
000AA;2023-07-12 08:30:00;22.2;1015.6;76;17.7;3.2;;300;;
000AA;2023-07-12 09:00:00;22.8;1015.5;74;17.9;3.2;;234;0;0
000AA;2023-07-12 09:30:00;23.6;1015;69;17.5;1.6;;154;;
000AA;2023-07-12 10:00:00;24.1;1015.3;66;17.3;3.2;;288;0;0
000AA;2023-07-12 10:30:00;24.2;1015.3;64;17;3.2;;258;;
000AA;2023-07-12 11:00:00;24.1;1015.4;68;17.8;3.2;;284;0;0
000AA;2023-07-12 11:30:00;24.5;1015.2;67;18;3.2;;212;;
000AA;2023-07-12 12:00:00;24.7;1015;66;17.9;3.2;;252;0;0
000AA;2023-07-12 12:30:00;25.2;1014.7;66;18.4;3.2;;262;;
000AA;2023-07-12 13:00:00;25.6;1015;61;17.5;3.2;;279;0;0
000AA;2023-07-12 13:30:00;25.4;1015.1;63;17.9;3.2;;219;;
000AA;2023-07-12 14:00:00;25.6;1015;65;18.5;3.2;;269;0;0
000AA;2023-07-12 14:30:00;25.3;1015.2;64;18;3.2;;284;;
000AA;2023-07-12 15:00:00;25.7;1015.1;66;18.8;3.2;;279;0;0
000AA;2023-07-12 15:30:00;25.3;1015.2;68;18.9;3.2;;253;;
000AA;2023-07-12 16:00:00;24.7;1015.4;68;18.4;3.2;;233;0;0
000AA;2023-07-12 16:30:00;24.7;1015.5;74;19.8;4.8;;290;;
000AA;2023-07-12 17:00:00;24.5;1015.5;73;19.3;3.2;;295;0;0
000AA;2023-07-12 17:30:00;25.6;1015.4;69;19.5;4.8;;274;;
000AA;2023-07-12 18:00:00;25;1015.6;67;18.4;4.8;;285;0;0
000AA;2023-07-12 18:30:00;24.5;1015.8;69;18.4;4.8;;294;;
000AA;2023-07-12 19:00:00;23.3;1016.2;71;17.8;4.8;;280;0;0
000AA;2023-07-12 19:30:00;22.1;1016.3;76;17.7;1.6;;325;;
000AA;2023-07-12 20:00:00;21.3;1016.5;78;17.3;0;;317;0;0
000AA;2023-07-12 20:30:00;20.8;1016.9;80;17.2;0;;315;;
000AA;2023-07-12 21:00:00;20.3;1017.2;82;17.1;0;;315;0;0
000AA;2023-07-12 21:30:00;19.7;1017.3;84;16.9;0;;316;;
000AA;2023-07-12 22:00:00;19.3;1017.5;84;16.5;0;;355;0;0
000AA;2023-07-12 22:30:00;18.7;1017.7;85;16.1;0;;335;;
000AA;2023-07-12 23:00:00;18.4;1017.9;85;15.9;0;;317;0;0
000AA;2023-07-12 23:30:00;18.1;1018.1;84;15.3;0;;310;;
000AA;2023-07-13 00:00:00;17.8;1018.2;85;15.2;1.6;;300;0;0
000AA;2023-07-13 00:30:00;17.7;1018.1;83;14.7;1.6;;286;;
000AA;2023-07-13 01:00:00;17.3;1018.1;83;14.4;1.6;;327;0;0
000AA;2023-07-13 01:30:00;17.1;1018.3;83;14.2;0;;327;;
000AA;2023-07-13 02:00:00;16.4;1018.3;87;14.2;0;;327;0;0
000AA;2023-07-13 02:30:00;16.2;1018.3;87;14;0;;327;;
000AA;2023-07-13 03:00:00;16.2;1018.4;87;14;0;;328;0;0
000AA;2023-07-13 03:30:00;15.8;1018.6;88;13.8;0;;330;;
000AA;2023-07-13 04:00:00;15.8;1018.7;88;13.8;3.2;;297;0;0
000AA;2023-07-13 04:30:00;15.4;1019;88;13.4;0;;333;;
000AA;2023-07-13 05:00:00;14.8;1019.3;91;13.4;0;;333;0;0
000AA;2023-07-13 07:30:00;18.4;1020.5;76;14.1;1.6;;325;;
000AA;2023-07-13 08:00:00;19.2;1020.3;75;14.7;4.8;;257;0;0
000AA;2023-07-13 08:30:00;19;1020.3;70;13.4;4.8;;309;;
000AA;2023-07-13 09:00:00;20.3;1020.2;67;14;3.2;;344;0;0
000AA;2023-07-13 09:30:00;21;1020.3;64;13.9;3.2;;305;;
000AA;2023-07-13 10:00:00;21.6;1020.3;59;13.2;4.8;;281;0;0
000AA;2023-07-13 10:30:00;22;1020.4;53;12;3.2;;287;;
000AA;2023-07-13 11:00:00;22.9;1020.4;49;11.7;4.8;;265;0;0
000AA;2023-07-13 11:30:00;23.1;1020.4;47;11.1;3.2;;303;;
000AA;2023-07-13 12:00:00;23.5;1020.1;52;13.1;4.8;;266;0;0
000AA;2023-07-13 12:30:00;23.9;1019.9;46;11.6;4.8;;252;;
000AA;2023-07-13 13:00:00;24.2;1019.7;47;12.2;4.8;;275;0;0
000AA;2023-07-13 13:30:00;24.3;1019.5;48;12.6;4.8;;288;;
000AA;2023-07-13 14:00:00;24.3;1019.6;49;12.9;3.2;;309;0;0
000AA;2023-07-13 14:30:00;25.3;1019.3;47;13.2;3.2;;293;;
000AA;2023-07-13 15:00:00;24.8;1019.1;47;12.8;3.2;;259;0;0
000AA;2023-07-13 15:30:00;25.1;1018.8;45;12.3;4.8;;298;;
000AA;2023-07-13 16:00:00;25.4;1018.5;46;12.9;4.8;;311;0;0
000AA;2023-07-13 16:30:00;25.5;1018.4;44;12.3;3.2;;281;;
000AA;2023-07-13 17:00:00;24.6;1018.2;47;12.5;1.6;;287;0;0
000AA;2023-07-13 17:30:00;25.4;1018.2;44;12.3;3.2;;303;;
000AA;2023-07-13 18:00:00;26.2;1017.9;43;12.7;1.6;;277;0;0
000AA;2023-07-13 18:30:00;25.8;1017.9;44;12.7;1.6;;304;;
000AA;2023-07-13 19:00:00;26.2;1017.5;44;13;0;;360;0;0
000AA;2023-07-13 19:30:00;22.8;1017.6;55;13.3;1.6;;237;;
000AA;2023-07-13 20:00:00;20.3;1017.8;60;12.3;1.6;;230;0;0
000AA;2023-07-13 20:30:00;19.7;1017.7;62;12.2;1.6;;230;;
000AA;2023-07-13 21:00:00;18.9;1017.9;65;12.2;1.6;;230;0;0
000AA;2023-07-13 21:30:00;18.2;1018;67;11.9;0;;230;;
000AA;2023-07-13 22:00:00;17.4;1017.7;70;11.9;0;;230;0;0
000AA;2023-07-13 22:30:00;16.8;1017.5;74;12.1;0;;230;;
000AA;2023-07-13 23:00:00;16.1;1017.2;77;12.1;0;;230;0;0
000AA;2023-07-13 23:30:00;15.2;1016.9;81;12;0;;230;;
000AA;2023-07-14 00:00:00;14.6;1016.6;84;11.9;0;;230;0;0
000AA;2023-07-14 00:30:00;13.8;1016.3;87;11.7;0;;230;;
000AA;2023-07-14 01:00:00;13.4;1015.8;88;11.5;0;;230;0;0
000AA;2023-07-14 01:30:00;13.2;1015.4;89;11.4;0;;231;;
000AA;2023-07-14 02:00:00;13.1;1015.2;89;11.3;0;;231;0;0
000AA;2023-07-14 02:30:00;12.7;1015.2;91;11.2;0;;231;;
000AA;2023-07-14 03:00:00;12.2;1014.8;92;11;0;;231;0;0
000AA;2023-07-14 03:30:00;11.9;1014.7;93;10.8;0;;231;;
000AA;2023-07-14 04:00:00;11.6;1014.4;94;10.7;0;;231;0;0
000AA;2023-07-14 04:30:00;11.5;1014.4;95;10.7;0;;231;;
000AA;2023-07-14 05:00:00;11.6;1014.1;95;10.8;0;;231;0;0
000AA;2023-07-14 05:30:00;11.6;1014;96;11;0;;231;;
000AA;2023-07-14 06:00:00;12;1013.8;96;11.4;0;;231;0;0
000AA;2023-07-14 06:30:00;12.8;1013.7;96;12.2;0;;231;;
000AA;2023-07-14 07:00:00;16;1013.2;87;13.8;0;;229;0;0
000AA;2023-07-14 07:30:00;17.2;1013.1;83;14.3;3.2;;202;;
000AA;2023-07-14 08:00:00;19.1;1012.9;78;15.1;4.8;;214;0;0
000AA;2023-07-14 08:30:00;21.3;1012.7;67;15;3.2;;216;;
000AA;2023-07-14 09:00:00;23.2;1012.4;61;15.3;3.2;;192;0;0
000AA;2023-07-14 09:30:00;25.1;1012.2;55;15.4;3.2;;239;;
000AA;2023-07-14 10:00:00;25.9;1011.9;55;16.2;3.2;;188;0;0
000AA;2023-07-14 10:30:00;27.6;1011.7;45;14.6;3.2;;44;;
000AA;2023-07-14 11:00:00;28.5;1011.4;48;16.4;4.8;;69;0;0
000AA;2023-07-14 11:30:00;29.3;1011.1;44;15.8;4.8;;269;;
000AA;2023-07-14 12:00:00;30.4;1010.8;43;16.4;4.8;;245;0;0
000AA;2023-07-14 12:30:00;31.3;1010.5;40;16.1;4.8;;225;;
000AA;2023-07-14 13:00:00;32.2;1010;37;15.7;4.8;;220;0;0
000AA;2023-07-14 13:30:00;33;1009.7;38;16.8;4.8;;204;;
000AA;2023-07-14 14:00:00;33.3;1009.2;36;16.2;4.8;;222;0;0
000AA;2023-07-14 14:30:00;33.9;1008.9;36;16.7;4.8;;246;;
000AA;2023-07-14 15:00:00;34.3;1008.4;35;16.6;4.8;;234;0;0
000AA;2023-07-14 15:30:00;34.3;1008.1;34;16.2;4.8;;206;;
000AA;2023-07-14 16:00:00;34.7;1007.9;35;17;4.8;;239;0;0
000AA;2023-07-14 16:30:00;34.7;1007.6;38;18.3;4.8;;129;;
000AA;2023-07-14 17:00:00;34.3;1007.6;36;17.1;4.8;;175;0;0
000AA;2023-07-14 17:30:00;34.2;1007.6;37;17.5;4.8;;213;;
000AA;2023-07-14 18:00:00;34.7;1007.5;36;17.4;3.2;;192;0;0
000AA;2023-07-14 18:30:00;33.9;1007.1;41;18.8;1.6;;154;;
000AA;2023-07-14 19:00:00;32.2;1007;47;19.4;0;;230;0;0
000AA;2023-07-14 19:30:00;28.7;1006.9;53;18.2;0;;227;;
000AA;2023-07-14 20:00:00;27.1;1006.8;58;18.1;0;;225;0;0
000AA;2023-07-14 20:30:00;26.7;1006.9;58;17.8;0;;225;;
000AA;2023-07-14 21:00:00;25.8;1007.5;63;18.3;0;;226;0;0
000AA;2023-07-14 21:30:00;26.1;1008.5;55;16.3;1.6;;276;;
000AA;2023-07-14 22:00:00;25.3;1009.1;50;14.2;3.2;;307;0;0
000AA;2023-07-14 22:30:00;24.6;1008.8;52;14.1;1.6;;302;;
000AA;2023-07-14 23:00:00;24.4;1009.1;55;14.8;1.6;;304;0;0
000AA;2023-07-14 23:30:00;23.2;1008.9;60;15;1.6;;355;;
000AA;2023-07-15 00:00:00;22.4;1009;65;15.5;0;;355;0;0
000AA;2023-07-15 00:30:00;22.6;1008.5;67;16.1;0;;355;;
000AA;2023-07-15 01:00:00;22.4;1008.6;68;16.2;0;;355;0;0
000AA;2023-07-15 01:30:00;20.7;1008.6;82;17.5;1.6;;138;;
000AA;2023-07-15 02:00:00;18.9;1008.4;92;17.6;1.6;;122;0;4.6
000AA;2023-07-15 02:30:00;18.7;1008.8;93;17.5;0;;122;;
000AA;2023-07-15 03:00:00;18.6;1008.5;94;17.6;0;;122;4.6;0
000AA;2023-07-15 03:30:00;18.6;1008.4;94;17.6;0;;121;;
000AA;2023-07-15 04:00:00;18.7;1008.5;95;17.8;0;;122;0;0
000AA;2023-07-15 04:30:00;18.8;1008.4;94;17.8;0;;121;;
000AA;2023-07-15 05:00:00;19.2;1008.5;95;18.3;0;;122;0;0
000AA;2023-07-15 05:30:00;19.6;1008.5;95;18.8;0;;122;;
000AA;2023-07-15 06:00:00;20;1008.8;94;19;0;;121;0;0
000AA;2023-07-15 06:30:00;20.2;1008.7;92;18.9;0;;194;;
000AA;2023-07-15 07:00:00;20.7;1008.9;92;19.4;1.6;;279;0;0
000AA;2023-07-15 07:30:00;21.1;1008.9;89;19.2;1.6;;296;;
000AA;2023-07-15 08:00:00;21.4;1009.3;85;18.8;1.6;;322;0;0
000AA;2023-07-15 08:30:00;21.7;1009.4;84;18.8;0;;217;;
000AA;2023-07-15 09:00:00;22.3;1009.4;83;19.2;1.6;;281;0;0
000AA;2023-07-15 09:30:00;22.7;1009.7;80;19;1.6;;313;;
000AA;2023-07-15 10:00:00;23.2;1009.8;77;19;1.6;;321;0;0
000AA;2023-07-15 10:30:00;23.7;1010;75;19;1.6;;279;;
000AA;2023-07-15 11:00:00;24.4;1010.3;72;19;0;;280;0;0
000AA;2023-07-15 11:30:00;24.6;1010.4;73;19.4;1.6;;227;;
000AA;2023-07-15 12:00:00;25.1;1010.3;76;20.5;3.2;;250;0;0
000AA;2023-07-15 12:30:00;24.1;1010.6;76;19.6;3.2;;228;;
000AA;2023-07-15 13:00:00;21.9;1011.2;81;18.5;6.4;;264;0;0
000AA;2023-07-15 13:30:00;21;1011.8;82;17.8;4.8;;294;;
000AA;2023-07-15 14:00:00;19.7;1012.4;85;17.1;6.4;;346;0;0
000AA;2023-07-15 14:30:00;19.3;1012.5;88;17.2;3.2;;289;;
000AA;2023-07-15 15:00:00;19.1;1012.8;89;17.2;1.6;;246;0;0
000AA;2023-07-15 15:30:00;19.4;1012.6;88;17.4;3.2;;304;;
000AA;2023-07-15 16:00:00;19.2;1013.5;90;17.5;3.2;;255;0;1.4
000AA;2023-07-15 16:30:00;18.6;1013.7;92;17.2;1.6;;211;;
000AA;2023-07-15 17:00:00;18.5;1013.3;94;17.5;0;;184;0;2.8
000AA;2023-07-15 17:30:00;18.4;1013.8;94;17.4;0;;195;;
000AA;2023-07-15 18:00:00;18.5;1014.1;94;17.5;0;;196;4.2;0
000AA;2023-07-15 18:30:00;18.6;1014.1;94;17.6;0;;196;;
000AA;2023-07-15 19:00:00;18.6;1014.7;94;17.6;0;;195;0;0
000AA;2023-07-15 19:30:00;18.4;1015;95;17.6;0;;134;;
000AA;2023-07-15 20:00:00;18.3;1015.5;95;17.5;0;;134;0;0
000AA;2023-07-15 20:30:00;18.3;1015.7;96;17.7;0;;134;;
000AA;2023-07-15 21:00:00;18.2;1016.1;95;17.4;3.2;;232;0;0
000AA;2023-07-15 21:30:00;18.1;1016.6;93;17;3.2;;76;;
000AA;2023-07-15 22:00:00;17.9;1016.8;94;16.9;0;;110;0;0
000AA;2023-07-15 22:30:00;17.7;1016.9;95;16.9;0;;196;;
000AA;2023-07-15 23:00:00;17.3;1017.1;95;16.5;0;;196;0;
000AA;2023-07-15 23:30:00;17.1;1017.3;95;16.2;0;;196;;
000AA;2023-07-16 00:00:00;16.8;1017.4;95;16;0;;196;0;0
000AA;2023-07-16 00:30:00;16.6;1017.2;94;15.6;0;;196;;
000AA;2023-07-16 01:00:00;16.1;1017.1;95;15.3;0;;196;0;0
000AA;2023-07-16 01:30:00;15.8;1016.9;95;15;0;;194;;
000AA;2023-07-16 02:00:00;15.3;1016.6;95;14.5;0;;193;0;0
000AA;2023-07-16 02:30:00;15.2;1016.8;95;14.4;0;;194;;
000AA;2023-07-16 03:00:00;14.9;1016.9;96;14.3;0;;193;0;0
000AA;2023-07-16 03:30:00;14.8;1016.9;97;14.4;0;;193;;
000AA;2023-07-16 04:00:00;14.4;1017.1;97;14;0;;193;0;0
000AA;2023-07-16 04:30:00;14.3;1017;97;13.9;0;;193;;
000AA;2023-07-16 05:00:00;14.2;1017.2;97;13.7;0;;194;0;0
000AA;2023-07-16 05:30:00;14.4;1017.4;98;14.1;0;;194;;
000AA;2023-07-16 06:00:00;14.9;1017.5;98;14.6;0;;194;0;0
000AA;2023-07-16 06:30:00;15.5;1017.7;98;15.2;0;;194;;
000AA;2023-07-16 07:00:00;16.1;1017.7;98;15.7;0;;194;0;0
000AA;2023-07-16 07:30:00;17.4;1017.6;98;17.1;0;;195;;
000AA;2023-07-16 08:00:00;18.6;1017.6;92;17.2;0;;230;0;0
